Interaction Type:	Call
Interaction ID:	[CONVERSATION_ID_1]
Transcript Start Time:	[DATE_1] [TIME_1] (UTC+01:00)
Transcript End Time:	[DATE_1] [TIME_2] (UTC+01:00)
Transcript Duration:	08:54
Direction:	Inbound
Internal Participant(s):	[AGENT_1]
External Participant(s):	Unavailable

Date/Time	Participant Type	Participant	Text
03:57	External	Unavailable	yeah.
03:59	Internal	[AGENT_1]	[AMOUNT_5] There anywhere I forgot about that. There's no access for that to you don't have to pay an access. Those … claims stuff what we normally do said … access to have a look at it, Say accessor.
04:07	External	Unavailable	That's …
04:11	External	Unavailable	yeah
04:15	External	Unavailable	well … coming on [DATE_3] because we can't have
04:19	External	Unavailable	[DATE_3] or tic because I'm just terrified it'll be a bigger claim with the kids.
04:23	Internal	[AGENT_1]	Well, is it not? Is that not next [DATE_2], which is weekday? Still be before then?
04:28	External	Unavailable	Yeah, he's coming next [DATE_3] or [DATE_2].
04:30	Internal	[AGENT_1]	Well, our side … before that, so we just like to get a look. We just like to give a look at it so we know what we're doing with. Uh, so look might take photograph report and … that te, I'll still have a look at it and see what we can do to help you, …
04:34	External	Unavailable	Yeah
04:43	External	Unavailable	we, we, we are not doing this faulty … you know we wouldn't do anything wrong.
04:50	Internal	[AGENT_1]	No, no, I'm saying you are. It's just the access … that, like we do with everything, everything, so we'll send some. We'll go. They'll contact you tomorrow or [DATE_4] ah, just to arrange inspection I'll, we'll get a look at it and just let us on a report and then we'll see, we'll see what we can do to help you obvious, we can confirm any cover … we look at that report, so
04:51	External	Unavailable	Oh, all.
04:54	External	Unavailable	Yeah, I know
04:56	External	Unavailable	I
05:10	Internal	[AGENT_1]	… you. Wait, … I'll send you an email. … confirm this information. You are calling for Accident silent. Yeah, I'll send you an email. Now, confirm this information with the next steps of your claim. … your claims. … information will be on that to you if you need get in contact with us.
05:11	External	Unavailable	Yeah,
05:13	External	Unavailable	we have covered. We are covered, actually.
05:29	Internal	[AGENT_1]	For any reason, but I can give you a claim number today. … … take your time.
05:33	External	Unavailable	Yeah, yeah.
05:35	Internal	[AGENT_1]	The claim number is [CLAIM_NUMBER_1].
05:39	External	Unavailable	[CLAIM_NUMBER_1_PARTIAL] Hold on, two quick.
05:40	Internal	[AGENT_1]	Well,
05:41	Internal	[AGENT_1]	uh, yeah. [CLAIM_NUMBER_1_PARTS] And then [CLAIM_NUMBER_1_FINAL].
05:49	External	Unavailable	[CLAIM_NUMBER_1_FINAL]. That's a claim number.
05:52	Internal	[AGENT_1]	Yeah,
05:54	Internal	[AGENT_1]	…
05:55	External	Unavailable	We're probably your first customer this morning. You not be … first.
05:59	Internal	[AGENT_1]	Uh yeah but just … company called [COMPANY_1]. They will … they'll contact you … on's account just to arrange that inspection
06:11	External	Unavailable	Yeah, well, you definitely get them out, you know, before this chap comes.
06:14	Internal	[AGENT_1]	Yeah, like I said, they will contact you in the next 24 to 48 hours.
06:18	External	Unavailable	Ah, thank you. Nice, and then once the man comes out,
06:22	External	Unavailable	things that
06:23	Internal	[AGENT_1]	Yeah, 100%.
06:25	External	Unavailable	Thank you, thank you.
06:26	Internal	[AGENT_1]	No worries, have a good day. Enjoy your weekend. Bye bye.
06:28	External	Unavailable	Happy,
06:32	External	Unavailable	bye bye bye bye.
